3994472,0
107438,4
940120,5
3724394,5
387976,0
6802718,3
1465717,3
344680,1
445426,0
1087277,2
1055676,1
1098430,0
4116143,1
133232,0
622629,4
8042049,1
3963404,1
2056086,1
251795,4
59156790,5
718123,0
63294027,1
9317042,1
9288923,4
1547666,1
11067883,2
458000,0
11105265,1
16801663,1
7884309,1
1733412,1
11677182,1
274822,1
13517416,0
15335010,1
29256609,4
122388126,1
183157664,0
4161930,3
47993096,3
1529185,0
34043760,5
921782,4
102038691,3
54612547,0
6715294,0
42854042,3
3161933,3
9118009,3
197321,3
7268722,0
4953190,5
40033180,0
10474839,3
53083561,4
16504035,0
52057059,3
852220,3
5358925,3
13775966,3
323731,4
3782252,3
6264091,3
4496335,3
2466277,0
1268505,3
3698342,3
106739,0
33549090,3
11053731,3
58048026,0
363098,0
3523,5
116837780,3
11813952,3
1093728,3
150680303,0
65473824,4
150870620,3
15283802,3
6881573,3
5307851,3
2799536,0
5641526,3
47506630,3
19262753,3
68101825,4
1584990,0
8351959,3
43580536,1
46399767,1
3649607,0
116014624,3
67492119,1
170379714,1
12767862,1
29122084,2
1918383,1
9563930,1
69158786,0
3075694,1
4472011,3
6913511,1
84441499,2
6465504,4
39660938,5
85563929,1
58691529,0
107604885,0
976646,2
3575252,5
8228016,1
95207955,1
7114968,1
96271698,1
56292131,1
126082631,3
3550595,0
5406277,4
320185,4
124144979,1
37235513,5
126257047,0
5683928,0
7947027,1
164545,1
17132053,1
6887848,0
51121736,4
32177687,1
30273024,1
2801015,0
829550,1
101177134,1
12911761,1
91738572,1
54782207,0
31786209,0
36839819,1
6107084,1
2139292,5
14062500,1
25029019,2
5970780,2
18934059,1
15009,0
144133104,5
96222,2
111262509,4
3959129,1
30429490,1
40337717,1
69085719,1
1685662,2
57908708,3
65131717,2
2164618,1
1999215,5
3170597,1
41682759,1
16702134,2
3809201,5
118389,1
45457172,0
1887566,2
197236403,1
40884151,1
1624762,2
68318307,1
83131,0
609805,1
22707077,1
42506561,1
83585490,1
9944848,5
43224091,2
573278,5
95867534,1
8311431,0
93801219,0
1856629,4
5928699,2
95179415,1
56413292,1
154134,4
197248447,1
5286375,1
2166579,1
38078902,1
2534289,1
37173805,1
12974537,2
71865989,1
349230529,4
8853131,2
756189,0
129494705,2
77001620,2
93478027,2
973874,2
4818499,5
14243442,2
44192467,0
51795910,2
1722113,2
23734524,2
963707,2
609718,2
2700848,2
5205120,2
148891441,2
61928090,0
1294299,0
62020145,2
13969710,2
20593720,0
12315492,5
25219261,0
12260248,2
4863654,5
57179257,2
8640653,2
390469,2
7870523,2
4392594,2
490075,5
29687657,0
3930171,2
34975991,2
79813991,2
5282536,5
5559079,2
6480196,2
81509718,2
54505895,2
1661722,5
57381801,2
11973503,2
89599964,2
14220021,5
1583419,2
64146965,0
3012817,2
2697019,2
93793438,2
34699467,5
36318612,2
29907621,2
319153,2
10915488,2
6903356,5
33026095,0
42782834,2
4955059,5
1165860,0
304474,2
40079244,0
1830883,2
30097858,2
8540651,2
18767304,2
4202142,2
4078392,2
449007,0
622149,2
11479888,5
12324676,2
5106812,5
52445267,5
12940745,2
83226753,5
5642517,5
4804576,2
5903681,2
1234794,2
41964858,2
646081,0
138369165,5
4986415,2
66234646,2
221985317,2
85921835,2
6334169,2
45204243,2
13126668,2
319730,2
1245780,0
38026799,2
145941740,2
78067164,0
864647,5
159971155,2
563810,2
331612,0
46756035,2
977960,5
4925011,3
3240982,1
4434682,5
5940271,1
6773415,1
4207574,5
12980489,5
2292654,5
6299707,1
4901101,0
10620071,1
917712,1
441579,1
11388963,1
250024,2
4186032,1
9680577,1
757484,4
94107302,0
4897900,0
90561018,0
2479060,4
67639200,4
7860893,0
4747276,1
3101817,5
4761147,1
1562638,1
33523380,4
15730276,1
64514341,0
11416804,2
13115261,2
59086404,2
12277257,2
65554876,2
26575718,2
7054519,0
73502927,2
12067269,2
12445273,0
107013,0
11816507,0
3655292,2
84868037,2
195699,2
150269288,5
1752787,2
29944859,2
8141559,2
38508898,2
84789518,2
175443,0
2997804,2
2540105,0
22961896,2
12455346,4
108117,2
59704532,0
42926737,5
28166066,5
4885422,5
3188236,5
9078533,5
5170602,5
3109329,0
2743998,5
340461,5
828678,5
10543598,5
5376474,5
4418832,5
1272304,5
4157175,0
5905600,5
5337579,5
3474016,5
5583320,5
3078906,5
23563143,5
5462993,5
6443473,5
4771359,5
339899,5
1544802,5
3980413,5
5555168,5
25582059,0
5705936,0
4444532,5
9363275,5
31055671,5
2834238,5
5127591,5
1356642,5
3656544,5
5888350,0
1324985,5
3955610,5
3784206,5
1921033,5
149475,5
5265018,5
68436967,5
36103124,5
1083607,5
7860499,5
19653059,5
2834448,5
3809011,5
71436488,0
374271533,5
12178386,5
239927,5
4330967,5
849606,0
9619464,5
18618898,5
6414929,5
3728526,5
4556462,5
15862650,5
3769888,5
3254593,5
9092137,5
568057,0
22532368,5
1910606,5
7135680,5
3351304,5
66042624,5
7961462,5
17010969,0
54790315,5
2832533,0
185828,5
593190,5
8444119,5
4363191,5
4142391,5
4600948,5
1320886,5
3550276,5
4140713,5
131558,5
7158446,5
4066308,5
4165753,0
7071372,5
6002111,5
4600026,5
121733,5
5324972,5
42607122,5
3342336,5
6210999,5
1028360,0
12850795,5
61564031,0
2166563,5
3533370,5
3718169,5
785387,5
1637833,5
42742205,5
11450953,5
240116,0
5485752,5
18860494,5
67961227,4
657756,5
2477835,5
34859609,5
80285033,5
3146921,5
48159801,5
707687,5
2949238,5
4067537,5
1023230,0
3589595,5
4818815,5
73075428,5
9233648,5
4143373,5
8821135,0
4206405,5
5167286,5
138834,0
5378154,5
2889360,5
162876,0
3323785,5
4751967,5
2056040,5
3856597,0
6049891,5
374432,5
645965,5
5246475,5
4965462,5
5207502,5
358602,5
6175100,5
91647304,5
2405728,5
2183871,5
10741580,5
7337193,5
3733223,5
1980965,5
1963354,5
799978,5
3023368,5
6776850,5
4349266,5
9072214,5
3408993,5
31946528,5
7906612,5
2495272,5
8582423,5
2283076,5
67863359,5
4346747,5
5309328,5
3227169,5
4723704,5
4443261,5
4374958,5
16988658,5
5438097,5
246893,5
1284182,1
105742,4
333488,4
1973074,0
29970582,4
528360,4
3481083,4
11036727,4
3690223,4
368939,0
3992857,4
121716,2
1472873,0
64315767,4
643939,0
103913272,4
241443,4
874580,4
1078893,4
85590766,4
162778,0
108030,0
668407,4
4115095,4
3054627,4
24602,4
4688186,4
379189,4
128288448,4
1126401,4
658241,4
2911217,4
133468,0
539857,0
1380464,4
726583,2
6185845,4
7425547,4
9491825,4
27478945,4
10392603,4
4230011,0
29512497,4
4755790,5
51036101,4
2788613,4
191781,4
591944,0
176913,0
13799113,4
5318650,4
44656752,0
2222126,4
335516,4
102419566,4
340307,4
117184,2
415021,4
2874473,5
52910464,4
50725305,4
6924669,0
1891249,4
1272497,0
242899,4
174952,0
5907810,4
736567,0
71500581,0
14561633,4
26547,4
18644772,4
160454586,4
493805,4
530223,0
486771,5
491774,4
259841,4
40782858,0
208763770,4
646146,4
377500,4
13127848,5
5280472,4
801322,0
1175977,4
246966,4
2766026,4
224067,0
69778586,2
212775,2
14535110,4
4955075,4
6018496,4
75853290,4
877733,0
147577,4
4534189,4
11382604,4
9908462,4
24565311,4
10294552,4
21489079,4
69536913,4
2403744,4
4532136,4
49838586,4
3385550,4
46330931,4
930519,4
5321381,4
31593902,2
931004,4
81846692,4
1292203,4
4328623,4
4966130,5
3332184,4
48012231,0
9588714,4
352135,4
3673126,4
1708658,4
36716839,4
40504823,4
2867470,4
3411412,0
8472554,5
1601088,4
10341838,4
1000903,4
1222769,0
854511,4
4463726,5
777190,4
2539613,0
4749057,5
4978407,0
646224,5
3587065,4
8979432,0
3516530,4
29787172,4
194087,4
4405257,0
234707,0
4776696,5
2780188,2
10535991,2
4369438,2
4827810,2
8394753,2
2480545,2
1107801,5
1756857,5
117467043,2
2950895,2
21406768,2
3795861,2
6154019,2
16077360,5
4572958,5
108147,0
8555968,2
1054110,2
6800719,2
5321487,2
5206654,2
8312360,2
3696587,2
4630004,2
8747012,2
10392538,2
3567262,2
5857845,2
5283330,2
584707,2
1246607,2
1532442,2
766601,5
899258,2
1074416,2
4033615,2
4461790,2
10889001,0
25109305,2
1498072,2
2639355,2
374319,0
92035613,5
3883546,5
4661135,2
747084,2
107282,2
319113,5
1105274,0
26547769,0
1259068,1
8143872,0
4446342,0
68511875,4
194517,5
4262347,1
6622856,1
745282,1
2725897,1
24265446,1
287025,1
54912214,1
5202882,1
5088639,1
489101,5
10607086,1
12882126,1
31197423,4
5246638,1
20652043,1
6001615,5
4990048,1
1214714,5
481200,1
3890217,0
16035434,1
1177333,1
12386493,1
2003198,1
5603030,1
5178011,1
45926753,0
6772406,1
17283569,1
223053,5
4378976,5
28292303,5
3427407,5
3512546,5
4222741,5
1398787,0
5075404,5
10722153,5
7013579,5
246142,5
1075369,4
8200507,5
1309040,5
18757894,5
6967239,5
4799762,5
6150312,5
86950545,5
54609680,5
42292044,5
6049507,5
18197750,5
660527,0
7002581,5
2003033,5
1273923,0
4577195,5
6158829,5
5364894,5
1051066,0
3100569,5
4838213,5
1090917,5
17857620,4
99548,5
4638266,5
556665,5
757853,5
123736,5
9605533,5
7645102,5
10534051,5
1424230,5
19220136,0
107122217,5
643158,5
618233,5
65317267,5
81643057,5
7738379,5
10705329,5
4513692,0
5586255,5
4045352,5
362808,5
11481324,5
4586114,5
1248274,5
55345198,5
4948354,5
7461962,5
4845055,5
4264189,5
1211547,5
31886413,5
1065156,0
445596,5
2360745,5
3722877,5
4737632,5
7450059,5
56182350,5
2797325,5
4442457,5
131203,0
37542574,5
766457,5
55359190,5
3661574,5
4024561,5
7340834,0
1969296,5
3204426,5
49327817,5
1604299,5
1099625,0
6720263,5
1945845,5
5667053,5
2038453,5
5984095,5
119891315,5
223395,5
1928985,5
4579353,5
954931,5
101500236,5
13197444,5
1323877,5
11693362,5
17008586,5
4164620,5
88013,4
3878303,5
2177366,5
4225069,5
124051976,5
539160,5
1543562,5
11696250,5
12001991,5
17819170,5
6619323,5
8655017,0
729923,5
26653209,5
4435022,5
1698962,5
23307945,5
3546226,5
315768,5
3962908,5
69072060,5
1909382,5
2552696,5
6309467,5
5851051,5
2984387,5
18335327,5
1356712,0
17630790,5
126528,5
5308009,5
814909,5
7467861,0
5363951,5
5909741,5
3168420,5
6128053,5
6386608,1
5011243,5
1086909,5
25017101,5
22687780,1
1533015,1
9345383,1
3434331,2
22865644,0
6025393,0
5169369,1
2682841,1
753714,1
7298610,5
297836,0
14566286,1
353777,1
4615803,5
4858378,1
8498830,1
3459113,1
2024993,1
6356931,5
3822573,1
5459432,1
4131068,1
3783341,5
2845076,1
2786744,1
6837821,3
14224909,1
30046053,1
72361025,1
5183313,1
5607360,0
39734550,1
258159,3
2061420,1
3299714,1
1062717,4
5854404,5
10604771,1
7102207,1
7691142,1
44815673,5
3682977,1
26846073,4
2128175,1
1604902,0
4245431,3
1079252,2
6075522,1
10385582,1
11337500,1
18109265,1
120541640,5
34361303,1
6381969,1
34053391,1
3688286,1
3679589,3
3994507,5
4255818,1
5347595,1
2000970,1
1917748,5
6111576,5
2248461,5
22053268,5
4854696,5
295528,0
418844,0
8406530,5
1857824,5
3898044,5
3257608,5
320450,5
5957096,0
2343430,5
20955487,5
55441617,0
942443,0
14925898,5
66850,5
3475259,5
42938287,5
156483,5
5887261,5
13740338,5
1578872,5
44281896,0
32313926,5
2746928,5
3139048,5
6430938,5
30472014,5
2628699,5
126017406,5
4468336,5
12907375,5
601416,5
3257928,5
364123,0
1123241,5
8102611,5
26583616,5
137545896,5
15973221,5
86852872,5
11662594,5
3927485,5
1179565,0
9248134,5
4628306,5
3208524,5
4901603,0
193522531,5
11627236,0
60274128,5
4621745,0
11636275,5
2176351,5
23953109,5
3002118,5
15439674,5
5343821,5
17976046,0
6737195,5
3492975,5
2143086,5
49477324,5
749953,5
409533,0
4442208,5
4270881,5
73725029,5
4207147,5
6045120,5
22152765,0
4260202,5
1346051,0
4042289,5
5107477,5
4601911,5
9833298,5
20181146,5
1720038,5
122127792,5
3274278,5
3387287,5
5484697,5
6450898,5
37296990,0
4757004,5
14017059,0
596004,5
3544766,5
5715457,5
94508974,5
1200343,5
7875727,5
1547571,0
2311178,5
3929517,5
5208126,5
47044402,5
4000514,5
3231439,5
4998346,5
20094914,5
2208931,5
4010966,5
37807230,0
4190721,5
5115047,5
320475,5
21842600,5
779206,5
3768580,5
2308074,0
3020432,5
22511973,5
4202932,5
2427858,5
5305393,5
4039525,5
3572949,5
352804903,5
10418869,5
6235610,5
5393713,5
1732608,5
6563502,5
1089157,5
682462,0
59418027,5
21185861,5
52157330,5
5146034,5
3166381,5
61122129,5
3685956,0
4231923,5
773849,5
7010618,5
5406297,5
550586,5
4017699,5
4213127,5
3574068,5
5093069,5
1708132,5
3936698,5
9045636,5
20310522,5
23222731,5
3677242,0
68602108,5
65868075,5
16371826,5
44773536,5
5111100,1
3545971,3
1940408,0
795952,0
2663870,1
280559,3
33534261,5
39774823,1
109103,1
287028,5
2643494,0
1744411,3
10184674,3
4002741,3
5087451,3
4464740,5
7485263,3
1754583,3
12254080,3
4692686,2
4161785,2
1108163,2
3749569,5
4513350,5
953602,2
3587773,5
3120553,2
1790177,2
3127602,2
1177534,5
4949177,5
4755148,2
3211918,2
5556735,2
3268934,0
3755334,2
54349345,2
5152273,2
5056924,2
894504,2
5904013,5
3311084,5
5768302,5
5130001,5
550628,5
108251,2
73363364,0
1831517,5
49394550,2
3707477,2
4399640,2
1496187,5
2530004,2
3659906,2
768171,2
1065184,2
3162394,2
5051586,2
1496218,2
3618391,2
1031590,2
941117,2
6765497,5
4040159,2
4315276,2
30349203,2
69197114,2
2169890,2
5180769,2
84333295,2
21864823,5
26836788,5
17325894,2
3218704,2
1651973,3
6594435,2
3215091,5
5447696,5
1531921,2
11405013,2
10399033,2
3894433,5
29522323,0
1224722,0
2822779,2
1326726,2
8686768,2
3962567,2
4134527,2
10462127,2
7986294,2
15149751,5
1996067,5
15903831,5
3119160,2
3312259,2
2493475,2
7200092,5
1613805,5
1285454,2
11793046,2
4032779,2
3641275,2
28162187,2
1509300,2
140015147,2
6444640,5
57900223,2
38214673,2
3246403,2
49705765,2
10143817,2
234327,2
6299066,4
68909290,2
631852,2
606560,2
3558116,2
20890955,2
5692400,2
6345531,2
9516198,5
59365914,2
36089566,2
3564685,2
3622219,0
6501633,0
15212632,2
7483735,2
479802,2
496165,2
93063040,2
4544042,5
5827247,2
11140558,0
3575517,0
3223320,2
6085610,2
1806076,5
12047046,2
41207343,2
2841112,2
4115675,2
3418562,2
657587,5
797671,0
85332421,2
5059707,2
1908295,2
1061862,2
4786276,2
3859498,2
486878,2
4755209,2
3017881,2
5762367,5
5813768,5
1461750,5
1189998,2
2930425,5
2307135,5
2748674,5
1016454,5
3923698,5
2064601,0
299225,5
383918975,5
1392276,0
24261585,5
3451220,5
679464,0
4925939,5
1892961,5
4899693,5
568830,0
1463887,5
3689643,5
10025726,0
2339365,5
5682721,5
3406282,5
3938044,5
1565028,5
5263584,5
48356920,0
8981230,5
3882065,5
7353564,5
7075515,5
4578308,0
4928278,5
4267935,5
3143220,5
9175828,5
6752321,5
3423985,5
6049983,5
8321567,0
10506847,5
54515493,5
1443053,5
6107864,5
1671586,5
4724944,5
81931928,5
3320879,5
6075956,5
26887196,5
3675908,5
8718872,5
11878591,5
2421621,5
5287367,5
77491368,5
570847,5
145396,5
6570755,5
4839989,5
3793144,5
3516418,5
2064689,5
7729847,2
379519,2
2936728,5
1247187,2
75338558,2
10349400,5
4933168,5
6953889,5
7086156,2
6799361,5
144298,2
986189,5
20291103,2
526922,2
6500245,2
7081489,5
6526830,2
475837,2
3551816,2
251144,2
4575751,2
5830806,5
3984924,0
3584632,2
480604,2
5664522,2
20163422,2
1535260,2
3993517,5
427062,2
1409420,2
6852205,2
5811772,2
7284414,0
24965956,2
2532849,2
3593235,5
4705959,5
5994960,2
2792539,2
5019616,0
33541861,2
6074865,2
7207361,2
1861061,5
1419924,2
122863579,5
36269011,2
6408776,2
671931,2
2343293,5
4012214,2
4315877,2
1889876,2
2728371,0
26302259,5
1243007,2
9043012,2
25463480,0
4377281,2
2637421,0
2787591,5
3770327,5
6011384,2
3181509,2
4928145,2
11206866,2
4692775,5
1650275,5
5336359,0
160682,5
2816335,5
345991,2
4337842,5
4470624,2
109018,5
2966360,2
5950215,5
10417588,5
29612386,5
19156940,5
2806016,5
5246355,5
1697970,5
4540369,5
7133887,5
4013799,5
3187242,5
3147181,5
21925589,5
515459,5
2538740,5
48065661,5
438514,5
17250407,5
3722347,0
55597838,5
5559504,5
3016026,5
3831830,5
224137,0
3725859,5
567750,5
8228730,5
4042664,5
7669806,5
89536097,5
3950626,5
5283690,5
760506,5
1666549,0
3342344,0
10913283,5
375393,5
3296461,5
4639373,5
78827978,5
1197564,5
4714309,5
2517782,5
1248547,5
3454398,5
15961622,5
80959199,5
3149869,5
257705,5
5854468,5
4099369,5
4120865,5
5204233,5
7900823,5
2551934,5
126751,0
4310878,5
1156047,5
3472045,5
5194516,5
2727290,5
1028668,5
3059535,5
5353572,5
39820543,5
5670997,5
4453152,5
4782326,5
147070139,5
29122329,5
1436960,5
5855908,5
11351215,5
13414551,5
24907492,5
50771910,5
6430927,5
9043696,5
4136214,5
7959692,5
520210,5
9938458,5
143697217,5
7043777,5
1053229,5
15873323,5
3274928,5
2494036,5
6982351,5
4745571,5
5055593,5
137845762,5
6220042,5
2535546,0
3882113,5
5062406,5
10614508,5
3710437,5
6131420,5
1321728,5
239481,5
4910402,5
39924326,5
4814545,5
16701051,0
311186,5
7013562,5
4599767,5
20496046,5
2592258,5
7572565,5
5075070,5
3568800,5
1618748,0
1233660,5
22230738,5
13086981,5
8047950,5
5503502,5
1180013,5
4582444,5
5104552,5
4827516,5
5938017,5
5394429,5
4999462,5
2535270,5
3744673,5
249738,5
1248611,5
140717761,0
9464564,5
1758065,5
328529,5
2968894,5
4227126,5
3540536,5
4247630,5
3666205,0
4696473,5
21053837,5
5954678,3
18691793,3
19197398,5
8252823,3
3726996,0
240347,3
3435910,5
6215090,4
4821052,3
28350555,4
17436188,2
9171434,5
120436,5
3771992,3
3726215,5
4535038,5
3470091,3
2533680,3
2538397,3
400511,3
5527044,3
9328061,1
5267474,0
1207635,4
5446727,1
1345828,5
5611327,5
23379690,0
4399726,5
2758146,5
3124918,5
2425143,5
6344793,5
13811387,5
4401816,5
2864800,0
708644,5
86971311,5
14880243,5
2953950,5
4646120,5
56010461,5
4208805,5
21666033,5
4716467,5
4058230,4
147268724,0
10879545,5
3229544,5
26502007,5
905541,0
3033503,5
1428556,5
82900168,5
26220094,5
41750303,5
63179384,5
9373491,5
1424451,5
751041,5
2234217,5
32749057,5
2017596,5
4332077,5
5056814,5
2264254,5
4806557,5
26751023,5
2949766,5
126023962,5
4375533,5
5114376,0
8676284,5
5786376,5
2951406,5
3408338,5
2202867,5
536375,5
4865488,5
18924436,5
3829361,5
3188485,5
10787569,5
3042835,5
5109375,5
5049823,5
2407676,5
1345737,5
16177379,5
