,uid,loc_clus_id
3902,1407874,7
3903,5210873,6
3904,5032709,6
3905,3796324,6
3906,3021795,6
3907,4694882,7
3908,861094,7
3909,43150389,7
3910,3430022,7
3911,371249,6
3912,654786,7
3913,4019419,6
3914,384822,7
3915,447198,6
3916,1349305,6
3917,2494819,6
3918,15748891,11
3919,109204,5
3920,48415427,5
3921,4630829,5
3922,24587061,7
3923,716338,5
3924,5465578,4
3925,1357981,5
3926,2209814,5
3927,4653022,5
3928,2423593,7
3929,552025,6
3930,26886877,7
3931,5287924,5
3932,38674512,7
3933,446560,7
3934,3161902,5
3935,371123,7
3936,50104,7
3937,280501,5
3938,304745,3
3939,6209522,5
3940,4167694,7
3941,4139634,5
3942,142984635,5
3943,108873,5
3944,1191842,5
3945,5112597,7
3946,136617606,7
3947,3244827,10
3948,4760829,5
3949,320895,5
3950,1215826,5
3951,39004671,5
3952,50232586,2
3953,941257,5
3954,4599069,10
3955,32159732,5
3956,1389727,5
3957,122610969,5
3958,4041963,5
3959,286300,7
3960,156726,5
3961,4605774,9
3962,2572841,7
3963,31055901,5
3964,7417550,5
3965,78389503,5
3966,3653287,5
3967,5639925,5
3968,4444149,5
3969,8531335,5
3970,1283733,5
3971,205527,5
3972,2915384,5
3973,6092292,5
3974,12471947,7
3975,405880,5
3976,12652384,5
3977,38749732,7
3978,615088,7
3979,4422113,5
3980,7421308,5
3981,3454697,7
3982,4076102,5
3983,2707568,7
3984,68446430,5
3985,8558979,5
3986,3497901,5
3987,5065497,5
3988,8279398,7
3989,110621885,7
3990,22003470,7
3991,3275963,7
3992,5721758,5
3993,31756740,5
3994,3013035,5
3995,4740616,5
3996,4763801,5
3997,3435622,7
3998,52001581,5
3999,6244805,5
4000,4507359,5
4001,64579500,7
4002,3681671,5
4003,1433670,5
4004,3163518,5
4005,4263217,5
4006,76838136,5
4007,271218,7
4008,75233643,5
4009,4602145,18
4010,194067,5
4011,15042030,5
4012,49488240,7
4013,32940541,5
4014,125375534,5
4015,55457013,5
4016,4877243,5
4017,68601081,11
4018,19974140,5
4019,2291113,7
4020,4251263,5
4021,12876421,16
4022,3550490,5
4023,29385573,5
4024,1144939,5
4025,73563441,7
4026,105825500,5
4027,24236576,5
4028,4042837,5
4029,9527845,5
4030,35825156,5
4031,9076980,5
4032,4124628,5
4033,3877853,10
4034,106861519,7
4035,21492652,5
4036,10821243,5
4037,4883714,5
4038,4284329,5
4039,3278402,11
4040,5016474,5
4041,19888302,5
4042,49052678,5
4043,127280,7
4044,4715448,7
4045,4304101,5
4046,6828562,7
4047,2859331,7
4048,53398727,7
4049,1435809,5
4050,5740263,5
4051,1467934,5
4052,7550627,5
4053,109146834,5
4054,116068130,5
4055,4974222,7
4056,59777479,5
4057,124360719,4
4058,5884675,5
4059,1294383,7
4060,6038275,5
4061,37877231,7
4062,11476316,7
4063,1520520,5
4064,5367393,5
4065,5818546,13
4066,12848167,7
4067,1731790,5
4068,22527089,5
4069,1191698,5
4070,4315921,5
4071,95144941,5
4072,3227016,5
4073,3771071,5
4074,11927611,5
4075,55164346,5
4076,512602,7
4077,9060317,5
4078,5656458,5
4079,1477842,5
4080,325454,16
4081,18747345,16
4082,3612488,7
4083,4072192,16
4084,4533127,16
4085,877393,16
4086,247366,16
4087,4580071,16
4088,2020393,16
4089,24193101,16
4090,5358015,16
4091,3314003,16
4092,11728828,16
4093,5068849,17
4094,8843747,16
4095,2019503,16
4096,18792147,16
4097,9433835,16
4098,5896629,16
4099,66349448,16
4100,2103717,16
4101,73898079,5
4102,2219745,16
4103,2602033,16
4104,4014489,16
4105,5414976,16
4106,3034461,16
4107,1628331,16
4108,4860534,16
4109,7480761,7
4110,26371964,16
4111,2541815,16
4112,51051597,16
4113,3355102,16
4114,104493676,16
4115,965519,10
4116,8373820,16
4117,1019380,16
4118,8233865,16
4119,48161068,16
4120,5417611,16
4121,21626936,16
4122,5402726,16
4123,72162761,7
4124,87103500,16
4125,886959,7
4126,10081813,16
4127,4044328,16
4128,4557702,16
4129,152831,7
4130,6498436,16
4131,3295795,16
4132,7982332,16
4133,79354742,16
4134,4581050,16
4135,3089687,15
4136,5691194,16
4137,2337908,16
4138,207548251,7
4139,129416,8
4140,90546,7
4141,219602,3
4142,3437876,17
4143,4759090,7
4144,4910457,18
4145,40459717,7
4146,52959697,18
4147,3713090,7
4148,2728427,18
4149,5845551,18
4150,316361,18
4151,7565212,18
4152,9780107,18
4153,2841577,18
4154,111739,7
4155,6628679,18
4156,280568,18
4157,19380624,18
4158,319607,7
4159,36620935,18
4160,93603691,7
4161,64510534,18
4162,66397617,18
4163,7206679,18
4164,5532048,18
4165,6433476,18
4166,52529405,18
4167,297771,7
4168,647097,18
4169,4290148,8
4170,79565210,7
4171,10056493,0
4172,4880309,7
4173,2915025,18
4174,94124429,7
4175,443417,7
4176,12733842,18
4177,1223103,7
4178,129436915,18
4179,38430653,18
4180,3228606,7
4181,4034248,7
4182,437465,18
4183,69074252,18
4184,3616059,18
4185,1895160,3
4186,6050100,0
4187,4709695,5
4188,850563,18
4189,11173326,7
4190,131147,7
4191,4328198,7
4192,4836626,18
4193,3771067,18
4194,17638563,16
4195,13172083,18
4196,5252371,2
4197,25461386,18
4198,8557532,18
4199,350606,3
4200,6085279,7
4201,2204837,7
4202,309574,7
4203,58617762,18
4204,1961353,18
4205,149031677,18
4206,2510690,0
4207,1420261,18
4208,1394771,18
4209,7201691,18
4210,1598908,7
4211,3145613,18
4212,1067092,18
4213,39144337,18
4214,26009287,18
4215,786641,7
4216,44222505,18
4217,689801,18
4218,7304238,3
4219,5018316,18
4220,9633005,18
4221,36091743,18
4222,15907829,4
4223,353052736,18
4224,6977094,18
4225,496821,18
4226,66732655,7
4227,2507075,18
4228,4260040,7
4229,12646558,7
4230,810485,18
4231,262277,7
4232,1196912,1
4233,418060,7
4234,139284,4
4235,58216752,7
4236,780382,18
4237,874042,18
4238,42814106,18
4239,14025116,7
4240,6498591,18
4241,3551141,18
4242,368127,7
4243,1392830,7
4244,4796580,18
4245,8247288,18
4246,1891116,4
4247,1155436,18
4248,858989,7
4249,63033413,18
4250,104163253,7
4251,490615,7
4252,1221145,18
4253,1577844,18
4254,1876791,10
4255,3464554,18
4256,7019103,18
4257,1637837,18
4258,17626526,18
4259,14883829,18
4260,17284243,18
4261,2661773,7
4262,325207,18
4263,2311187,18
4264,7075117,18
4265,4756491,18
4266,65960382,7
4267,232016,18
4268,35227171,18
4269,65737404,7
4270,1686551,7
4271,5883845,7
4272,1980148,18
4273,653876,7
4274,41467630,7
4275,32536101,18
4276,1649251,18
4277,6752394,11
4278,18259889,7
4279,3531932,4
4280,12984258,7
4281,4296943,7
4282,3012796,7
4283,5506617,7
4284,71148541,13
4285,16483873,18
4286,195103,18
4287,3584397,7
4288,1733991,18
4289,2612344,7
4290,8288866,18
4291,3407771,18
4292,12536642,18
4293,48711547,18
4294,30562435,7
4295,2425289,18
4296,6558614,18
4297,38448792,18
4298,94939800,18
4299,13144426,7
4300,148977480,18
4301,46268892,18
4302,5531020,18
4303,324973,1
4304,19258218,18
4305,504176,10
4306,6471569,10
4307,3317394,18
4308,79856102,4
4309,4687782,13
4310,8969969,7
4311,736885,18
4312,3855054,7
4313,698187,18
4314,83432499,7
4315,12189018,18
4316,3023445,7
4317,136911,7
4318,608309,18
4319,6049912,18
4320,2427773,18
4321,1248206,15
4322,4610333,7
4323,3548617,18
4324,379212,18
4325,7163405,8
4326,7163401,7
4327,3223852,18
4328,5959387,18
4329,3355898,7
4330,5398518,18
4331,3415360,7
4332,3498152,18
4333,593832,18
4334,92373281,18
4335,2600028,7
4336,21661933,7
4337,7015093,18
4338,5609334,18
4339,8393083,7
4340,33309197,18
4341,7954658,18
4342,4525321,18
4343,846184,7
4344,35461726,18
4345,119064572,18
4346,4023195,18
4347,5029239,18
4348,1908074,18
4349,4416889,18
4350,78637452,7
4351,779494,7
4352,82814332,18
4353,19414563,1
4354,129978266,7
4355,6431286,1
4356,2589742,7
4357,2744098,1
4358,3838939,10
4359,3259293,10
4360,27904304,10
4361,11316901,10
4362,11852694,10
4363,5382951,10
4364,1711598,10
4365,19223248,10
4366,5134678,10
4367,35094367,10
4368,1250030,7
4369,5246362,10
4370,22232342,10
4371,10682818,10
4372,339640,4
4373,9302328,10
4374,9743046,10
4375,25651982,10
4376,2415280,10
4377,92743060,7
4378,12282698,11
4379,49403503,1
4380,130807154,11
4381,82669755,11
4382,45644794,11
4383,1625861,11
4384,4841901,7
4385,2653174,9
4386,11573438,7
4387,56481,11
4388,7345485,11
4389,17080062,3
4390,7435306,3
4391,35457185,11
4392,5761413,11
4393,729784,7
4394,2471222,11
4395,17025561,7
4396,35990155,11
4397,967505,11
4398,35997428,6
4399,18489706,7
4400,1446628,6
4401,45195140,7
4402,62128531,7
4403,325841,6
4404,440550,6
4405,18296549,6
4406,16323323,7
4407,521420,6
4408,90850349,7
4409,2575914,7
4410,5796090,7
4411,364632,7
4412,6014999,6
4413,39807,7
4414,59059663,6
4415,1952915,7
4416,582028,6
4417,5247948,6
4418,58749,7
4419,7235422,7
4420,77744204,6
4421,16848825,6
4422,319974,6
4423,6426056,6
4424,402068,7
4425,72246475,6
4426,2775634,6
4427,4076887,6
4428,1434850,6
4429,364427,6
4430,1568080,7
4431,53030336,6
4432,1381947,7
4433,96760774,6
4434,2549520,7
4435,4376499,6
4436,1402546,7
4437,1232503,6
4438,61311461,7
4439,390599,6
4440,433530548,16
4441,4117871,16
4442,4803782,16
4443,12996579,16
4444,528828,16
4445,2589159,16
4446,66201865,16
4447,17724236,16
4448,45440788,16
4449,3865087,16
4450,5212204,16
4451,4440026,16
4452,46088926,16
4453,5000526,16
4454,9410009,16
4455,2841818,16
4456,1023395,16
4457,4736781,16
4458,11729684,10
4459,766676,7
4460,11057021,12
4461,11423339,7
4462,976144,9
4463,7906906,6
4464,93843853,10
4465,1605873,7
4466,2403167,10
4467,6030498,7
4468,7428646,7
4469,8460165,10
4470,21284359,7
4471,634596,10
4472,5174484,10
4473,1528963,10
4474,86820861,7
4475,271024,14
4476,4004981,14
4477,135424796,14
4478,10717050,14
4479,24440223,7
4480,75028874,14
4481,1098639,14
4482,64413138,14
4483,850921,14
4484,134804,14
4485,3167921,14
4486,146906,13
4487,16204545,14
4488,643995,14
4489,1875760,14
4490,5851833,7
4491,61154723,12
4492,2510458,5
4493,1089680,7
4494,4887167,5
4495,387073320,5
4496,8600365,7
4497,2813321,5
4498,1209667,7
4499,2128329,5
4500,352929735,6
4501,13116983,5
4502,789920,5
4503,42351888,5
4504,7388588,5
4505,46571461,5
4506,5419816,5
4507,3923967,5
4508,1660746,5
4509,386373,5
4510,4446395,7
4511,12040522,5
4512,370440,5
4513,1584594,5
4514,8046888,5
4515,658101,5
4516,7865076,15
4517,5787929,15
4518,5507740,15
4519,1006997,15
4520,974097,7
4521,4261153,15
4522,13783646,7
4523,4273017,15
4524,540436,15
4525,3179840,4
4526,11570864,15
4527,5528794,7
4528,5607064,15
4529,23550551,7
4530,19476690,15
4531,24252526,15
4532,6203285,15
4533,2758336,7
4534,3470138,0
4535,4200650,7
4536,2989994,0
4537,41368509,0
4538,19978987,0
4539,918441,0
4540,41543793,0
4541,44291644,0
4542,3663820,0
4543,7637065,0
4544,22418048,0
4545,2172777,0
4546,5667159,0
4547,21476743,0
4548,3901380,0
4549,1557070,0
4550,51160658,0
4551,4314911,0
4552,2358375,0
4553,94286115,7
4554,2472865,7
4555,6097194,0
4556,4292690,0
4557,13335165,7
4558,4369616,7
4559,61118856,12
4560,305362,12
4561,2689635,12
4562,1821615,7
4563,1658155,10
4564,144518,4
4565,7894782,19
4566,47511350,19
4567,726572,19
4568,6472218,19
4569,1397847,9
4570,1846574,7
4571,4812152,19
4572,9422674,19
4573,4907331,19
4574,250576,19
4575,36197156,19
4576,2269365,8
4577,25914768,7
4578,21721417,19
4579,37857410,19
4580,3773190,19
4581,4345964,10
4582,18325503,10
4583,27544104,10
4584,6131947,10
4585,5121837,3
4586,8334663,3
4587,1617691,3
4588,16284913,3
4589,6242917,7
4590,9651322,3
4591,11264407,3
4592,8710540,18
4593,497153,18
4594,74118987,7
4595,14994,18
4596,162498,4
4597,29681940,15
4598,11200681,15
4599,10023456,15
4600,4803279,15
4601,3954856,15
4602,3083886,15
4603,335768,16
4604,5168563,15
4605,3789780,7
4606,777125,5
4607,19331960,12
4608,5031945,11
4609,37958052,12
4610,1042591,12
4611,3107040,7
4612,3251493,7
4613,2226092,13
4614,4267254,1
4615,27356332,12
4616,14296122,12
4617,4723224,12
4618,160568,12
4619,3298562,12
4620,4879252,12
4621,1661933,12
4622,5711809,12
4623,10754086,12
4624,69593011,12
4625,3056895,7
4626,3138376,12
4627,4796856,12
4628,3436080,12
4629,6260900,12
4630,2200272,12
4631,5559676,12
4632,202433,1
4633,4797605,12
4634,4597662,7
4635,7338820,12
4636,63771002,1
4637,9100859,7
4638,164120,7
4639,4463596,12
4640,2439246,12
4641,2552338,7
4642,4207156,12
4643,5941634,12
4644,16672161,5
4645,6907568,13
4646,5511325,12
4647,6213271,12
4648,5565190,10
4649,78185764,1
4650,350442,12
4651,5306223,12
4652,4016669,7
4653,17824211,12
4654,516227,0
4655,4265404,3
4656,6677449,14
4657,4751879,7
4658,3918761,12
4659,71662923,12
4660,5634793,1
4661,1446176,1
4662,88386578,12
4663,77334714,3
4664,97714,12
4665,2558210,12
4666,8500328,12
4667,1057926,12
4668,3565570,12
4669,11485603,12
4670,3848888,12
4671,1206189,12
4672,4670717,7
4673,4814319,12
4674,1235706,5
4675,2533471,12
4676,8107349,12
4677,1396480,7
4678,20640867,12
4679,5109470,12
4680,1125564,12
4681,1011680,5
4682,125711669,12
4683,5692090,1
4684,4327773,12
4685,443853,7
4686,2787999,12
4687,3710823,12
4688,4935743,7
4689,18735284,12
4690,2968431,1
4691,29736354,12
4692,6742806,3
4693,2951495,12
4694,1324215,7
4695,2166919,12
4696,5421555,10
4697,2921524,7
4698,1263371,11
4699,1508100,3
4700,36999508,12
4701,2811289,12
4702,27551842,7
4703,5814502,12
4704,5129469,6
4705,1860260,7
4706,1918694,7
4707,665951,6
4708,1020126,7
4709,1187648,7
4710,3274987,6
4711,12114185,6
4712,8826344,7
4713,3972792,7
4714,7931783,6
4715,257529,6
4716,57147877,6
4717,200175388,7
4718,4544216,6
4719,1174570,6
4720,2038514,7
4721,56711820,6
4722,75815541,7
4723,7066924,6
4724,4818885,6
4725,1028297,6
4726,588162,6
4727,3508359,7
4728,5978666,6
4729,3816465,6
4730,27785287,6
4731,123928,6
4732,1791850,6
4733,181422,6
4734,1650498,6
4735,2147341,7
4736,5179793,6
4737,905675,7
4738,1375274,6
4739,15763575,6
4740,45198370,6
4741,92470137,6
4742,750036,5
4743,22413636,6
4744,6975866,6
4745,158016753,6
4746,14330737,7
4747,2421058,6
4748,71055333,6
4749,8344769,9
4750,10819404,6
4751,864239,6
4752,3205011,6
4753,54528399,7
4754,361999,6
4755,3101756,6
4756,605539,6
4757,95498889,6
4758,977806,11
4759,67088359,18
4760,699711,6
4761,5316546,6
4762,1579528,6
4763,16650121,6
4764,923664,6
4765,1695572,6
4766,24213939,6
4767,318621,7
4768,11852625,7
4769,2348245,7
4770,6855564,7
4771,6510196,7
4772,6841616,9
4773,4800579,9
4774,5072538,7
4775,4683577,9
4776,12060655,9
4777,1832452,9
4778,39396130,7
4779,7201285,9
4780,3487280,7
4781,3468946,9
4782,7617205,7
4783,6069032,9
4784,425012,7
4785,6727742,9
4786,2593019,9
4787,13339869,7
4788,12075928,9
4789,70396831,9
4790,6334404,9
4791,10621507,9
4792,1017946,9
4793,19376258,7
4794,32331573,0
4795,1803679,9
4796,4249558,0
4797,108139,4
4798,77930408,7
4799,1797722,9
4800,566541,9
4801,4123129,9
4802,1881721,9
4803,7653458,0
4804,1429425,7
4805,60983528,6
4806,99523160,6
4807,10327007,6
4808,2994466,7
4809,5445552,7
4810,3715909,6
4811,5247868,7
4812,2756816,7
4813,273911,10
4814,5937870,6
4815,3300194,6
4816,2997240,6
4817,5340206,6
4818,2835639,18
4819,20118401,6
4820,8706831,6
4821,3125514,3
4822,5830178,7
4823,5959084,7
4824,23756038,7
4825,397242,7
4826,156194,11
4827,291717,6
4828,5425011,7
4829,1519558,7
4830,8259828,6
4831,5650426,6
4832,1704555,7
4833,6618628,6
4834,1706861,6
4835,156490,6
4836,51024863,3
4837,2461091,7
4838,145861,6
4839,69007358,6
4840,61911987,6
4841,5332046,6
4842,1420398,6
4843,1710117,6
4844,318279,7
4845,1089484,6
4846,5484415,3
4847,12027013,6
4848,57777114,7
4849,1244138,7
4850,5620497,6
4851,1681949,6
4852,4117214,1
4853,21082723,3
4854,14639279,3
4855,7199858,3
4856,3802560,3
4857,4724482,3
4858,5661943,7
4859,130907,3
4860,4925512,3
4861,280771,1
4862,5018841,3
4863,3292361,3
4864,19726927,3
4865,4100585,3
4866,13433931,3
4867,5400391,3
4868,2818587,3
4869,3256169,3
4870,189858,3
4871,4626910,3
4872,83962501,1
4873,397600,3
4874,22654288,6
4875,4695612,6
4876,814552,12
4877,105346,7
4878,19918066,6
4879,4248890,7
4880,4037815,6
4881,2745152,6
4882,2232834,6
4883,3064967,16
4884,4793476,6
4885,3633034,6
4886,3976602,6
4887,4374600,6
4888,3829352,6
4889,3483811,6
4890,5968158,6
4891,502724,6
4892,3856449,6
4893,13091743,6
4894,4641230,6
4895,10207796,7
4896,1168781,6
4897,3555055,6
4898,13151124,6
4899,56640093,7
4900,27558094,6
4901,4998301,6
4902,251016,7
4903,2985973,7
4904,1695286,6
4905,4930007,6
4906,2447153,7
4907,2935072,6
4908,3233373,6
4909,7894852,7
4910,169000,6
4911,1605572,6
4912,6080138,6
4913,7009930,6
4914,5421275,7
4915,1918888,16
4916,4245919,6
4917,14220841,6
4918,392420,7
4919,14215156,6
4920,455758,6
4921,6732164,6
4922,23643516,6
4923,5314248,6
4924,1390563,6
4925,11685780,6
4926,2754985,7
4927,4094094,7
4928,11109535,6
4929,4063017,6
4930,4242115,6
4931,112245,6
4932,606181,6
4933,3147325,6
4934,2058768,7
4935,27742197,6
4936,1751810,6
4937,55069088,6
4938,3616626,6
4939,133529,6
4940,20414641,7
4941,691010,6
4942,137999671,6
4943,12671958,7
4944,8394290,6
4945,3240108,7
4946,811135,6
4947,3856327,6
4948,3990781,7
4949,9173895,7
4950,247068,6
4951,4955943,6
4952,11584609,6
4953,5576090,6
4954,5759356,6
4955,4538018,7
4956,7097291,6
4957,756553,7
4958,4342368,3
4959,3768818,7
4960,328381,6
4961,271682,3
4962,4582854,6
4963,9098364,10
4964,357188,7
4965,6752867,6
4966,15873755,6
4967,83484718,7
4968,1360307,7
4969,15054871,6
4970,4728437,7
4971,2953463,6
4972,3413532,7
4973,11447521,6
4974,1167495,7
4975,4267452,6
4976,107092,1
4977,2352448,6
4978,3662925,6
4979,6219291,6
4980,4574865,6
4981,58661053,7
4982,907165,6
4983,3859604,6
4984,2407900,7
4985,85098387,7
4986,3686532,7
4987,14220918,6
4988,12168506,6
4989,1187295,6
4990,37781350,7
4991,23099452,7
4992,705089,6
4993,3187424,6
4994,18163986,6
4995,2810821,6
4996,1359377,7
4997,3112119,6
4998,2076477,6
4999,3756905,7
5000,8169667,7
5001,718245,7
5002,2800639,6
5003,369494,7
5004,191917,6
5005,36780440,7
5006,1113678,8
5007,9995033,8
5008,6779248,8
5009,159313,18
5010,1119319,0
5011,94967994,7
5012,3298999,18
5013,9187957,18
5014,12581967,18
5015,660687,18
5016,18415077,7
5017,2956319,7
5018,74608336,7
5019,5544196,18
5020,6646886,7
5021,6578888,18
5022,3334397,18
5023,1549543,18
5024,6771366,18
5025,60883974,7
5026,31534769,18
5027,62542629,18
5028,4819673,18
5029,23038198,7
5030,74646334,18
5031,53253838,7
5032,66310886,18
5033,6240818,7
5034,13844616,7
5035,2688730,18
5036,1403830,18
5037,140333060,18
5038,28343783,18
5039,1994677,18
5040,408973,18
5041,31269588,18
5042,36235088,18
5043,6154757,18
5044,4546425,18
5045,4784908,18
5046,228581,18
5047,16134244,18
5048,91583160,18
5049,1178463,18
5050,1966697,18
5051,154503,18
5052,6420892,7
5053,8196700,18
5054,5008661,18
5055,329438,18
5056,15611235,7
5057,6699086,18
5058,53616577,18
5059,66106949,18
5060,98627309,18
5061,3359597,18
5062,58509247,18
5063,22761744,18
5064,127033435,7
5065,63925726,18
5066,1360427,7
5067,5077236,18
5068,10160418,18
5069,8835867,2
5070,4091719,7
5071,12689843,18
5072,3609736,7
5073,84499251,7
5074,91570776,7
5075,53510104,18
5076,5508182,7
5077,4594108,18
5078,438641,1
5079,2281810,18
5080,78848120,18
5081,5848661,18
5082,4534253,7
5083,148593910,18
5084,84506135,7
5085,10538629,18
5086,4761801,7
5087,1860986,7
5088,12214174,18
5089,106836703,18
5090,6111242,7
5091,1078599,7
5092,3107939,16
5093,70777292,18
5094,40462488,7
5095,5213081,13
5096,71703825,18
5097,4936081,18
5098,9264757,18
5099,780446,18
5100,86174282,18
5101,2208996,18
5102,1271496,3
5103,1392954,5
5104,13933683,18
5105,4105893,18
5106,24920661,7
5107,53157600,7
5108,477690,7
5109,2658185,18
5110,4746502,18
5111,5121190,7
5112,2720503,18
5113,8587308,18
5114,3915137,18
5115,2741261,18
5116,41316326,2
5117,79188642,7
5118,27339954,0
5119,2066420,18
5120,15931357,18
5121,8311436,13
5122,1917261,18
5123,1999281,18
5124,915011,18
5125,45805621,18
5126,4934691,7
5127,32005176,7
5128,23575402,18
5129,2422348,18
5130,225304017,7
5131,3526771,18
5132,670563,7
5133,11058560,7
5134,7008510,18
5135,5559214,18
5136,4079790,18
5137,4458795,7
5138,137010297,7
5139,3663831,18
5140,16493846,18
5141,5038703,0
5142,114103,10
5143,4621191,0
5144,51716779,0
5145,12041885,0
5146,11327459,0
5147,6009072,0
5148,4109789,0
5149,4440230,0
5150,3086679,0
5151,4346600,0
5152,10364474,0
5153,25592088,0
5154,1753931,0
5155,11479591,0
5156,12215266,0
5157,144516721,0
5158,7010694,0
5159,5316667,0
5160,3224502,0
5161,5255082,0
5162,1672648,0
5163,3552036,0
5164,1912249,7
5165,3473583,0
5166,3735056,1
5167,8300159,0
5168,4669639,0
5169,5166668,0
5170,15615410,0
5171,4575399,0
5172,3522935,0
5173,16973660,0
5174,5241033,7
5175,29835054,2
5176,34742149,0
5177,4779029,0
5178,4922624,0
5179,6954501,7
5180,15756433,7
5181,1903017,9
5182,34737099,9
5183,6505785,9
5184,1492938,9
5185,21995398,9
5186,463397,9
5187,6415279,7
5188,10750497,11
5189,38074017,4
5190,1673482,9
5191,4835922,10
5192,2557752,9
5193,7730090,5
5194,8880174,7
5195,457664,9
5196,6510929,9
5197,1054401,9
5198,29765645,9
5199,12716118,9
5200,5114728,9
5201,26825344,9
5202,36766494,9
5203,17965456,9
5204,14944471,7
5205,7319511,7
5206,42860341,7
5207,313851,7
5208,1574373,9
5209,21734790,7
5210,5793437,9
5211,48625168,9
5212,22935210,3
5213,4728616,9
5214,17121325,9
5215,2904202,9
5216,5107438,9
5217,7609860,9
5218,4408472,9
5219,5869780,2
5220,4481994,2
5221,4445434,2
5222,2225153,2
5223,2491609,2
5224,5238975,13
5225,4505210,2
5226,4836619,2
5227,83032863,2
5228,2174543,2
5229,4880533,2
5230,5340720,2
5231,14037442,2
5232,68308615,7
5233,19874368,2
5234,3995276,16
5235,5240704,18
5236,3995690,18
5237,323572,18
5238,50924929,7
5239,214596519,7
5240,748845,18
5241,14210045,18
5242,13831414,18
5243,1208355,18
5244,82989750,1
5245,3697917,18
5246,14163889,7
5247,76401840,18
5248,6537121,18
5249,8899524,18
5250,2589562,18
5251,3594208,7
5252,54707725,1
5253,3792959,18
5254,27239552,18
5255,144584098,18
5256,28874076,18
5257,114097233,7
5258,53161516,7
5259,5817805,7
5260,23113595,8
5261,17078016,18
5262,61213573,18
5263,3613178,18
5264,85257396,18
5265,49061413,7
5266,10407692,18
5267,6664225,7
5268,3437504,3
5269,875836,1
5270,13294614,7
5271,10764135,7
5272,4816189,3
5273,13181205,3
5274,4816969,3
5275,4860750,3
5276,6619350,3
5277,7661188,3
5278,16795660,3
5279,6411781,3
5280,3167294,7
5281,3392594,3
5282,4909009,3
5283,4869842,3
5284,12371389,3
5285,12401685,3
5286,30497441,3
5287,5249155,3
5288,16864019,3
5289,5915618,3
5290,3642148,3
5291,2553702,3
5292,2725628,3
5293,2920149,7
5294,2667465,3
5295,7310884,3
5296,3553249,15
5297,69169598,3
5298,3164915,3
5299,8972997,1
5300,2831527,3
5301,6014650,3
5302,80184525,5
5303,29166108,7
5304,4830182,5
5305,18680663,5
5306,39119594,7
5307,4956602,7
5308,6630294,5
5309,75915354,5
5310,5655119,5
5311,5027811,7
5312,1306234,5
5313,3306716,7
5314,5540335,5
5315,53126902,5
5316,5013402,7
5317,418217,5
5318,11296623,5
5319,6749596,5
5320,1533481,4
5321,797407,7
5322,1398161,5
5323,5666112,5
5324,41605625,5
5325,135112090,10
5326,7315550,10
5327,1418384,4
5328,89278643,10
5329,87566221,7
5330,5689065,7
5331,105796,10
5332,8113751,7
5333,1443091,10
5334,3511312,10
5335,3187537,10
5336,3538072,10
5337,3697120,6
5338,3726519,10
5339,9408197,7
5340,5439842,10
5341,6715874,10
5342,1729064,10
5343,5123046,10
5344,505602,7
5345,3050409,3
5346,137279958,10
5347,55650294,7
5348,141881579,10
5349,3885518,10
5350,16546128,7
5351,647334,10
5352,1627540,7
5353,3271835,19
5354,6161824,19
5355,4435652,19
5356,1510014,19
5357,1449646,5
5358,3902465,5
5359,3415760,19
5360,1147010,14
5361,5296944,3
5362,3387664,19
5363,7955079,10
5364,6631551,19
5365,3736433,19
5366,3699832,7
5367,11636506,7
5368,3829983,19
5369,4840111,19
5370,4334131,19
5371,26153144,19
5372,5541090,19
5373,4351776,19
5374,492728,19
5375,5969233,19
5376,6486539,0
5377,9638283,19
5378,805041,0
5379,1807089,19
5380,16016988,7
5381,2494416,19
5382,23120743,19
5383,2809607,19
5384,5820214,19
5385,2308495,19
5386,1494140,19
5387,2711493,19
5388,730105,19
5389,55625134,8
5390,3682554,19
5391,280316,19
5392,669237,19
5393,424001,19
5394,3873709,19
5395,4514025,11
5396,3734123,7
5397,4242658,19
5398,3983723,7
5399,4929588,12
5400,325490,19
5401,5025117,7
5402,3762975,19
5403,3398539,19
5404,50252,7
5405,27969722,19
5406,1999193,7
5407,4878827,19
5408,2999728,7
5409,4491084,0
5410,3878500,19
5411,2527424,7
5412,2623402,19
5413,56079737,19
5414,6129755,7
5415,10049889,19
5416,4752342,19
5417,1177937,7
5418,5784912,7
5419,2866014,19
5420,930381,19
5421,2779545,7
5422,4786723,7
5423,2829484,19
5424,3061070,19
5425,357195,19
5426,1091484,19
5427,172549,14
5428,5581207,19
5429,6402380,19
5430,2921653,19
5431,3588339,19
5432,19855514,9
5433,3138577,19
5434,7732811,19
5435,4595069,19
5436,75449654,19
5437,22454550,5
5438,612340,7
5439,5693242,19
5440,3231279,19
5441,2860289,7
5442,902116,17
5443,2437676,7
5444,1307163,10
5445,4570189,7
5446,5725719,19
5447,5364537,19
5448,2103501,19
5449,2460108,19
5450,4034618,7
5451,20905247,19
5452,2631939,11
5453,11138541,19
5454,82364765,19
5455,1483248,19
5456,26162887,19
5457,25351100,19
5458,1744315,11
5459,54585940,19
5460,17879949,19
5461,1006389,19
5462,2151514,0
5463,3209485,19
5464,1479859,7
5465,114491423,7
5466,5523785,19
5467,17990501,16
5468,2685178,19
5469,4687627,19
5470,15017278,19
5471,3532105,19
5472,2671245,19
5473,62660696,7
5474,3000273,3
5475,2950205,7
5476,6025290,19
5477,3470505,19
5478,3492491,19
